2 china  [ 102.632126, 0.37001228, 0.0 ] 14 [ 102.632126, 0.37001228, 0.0 ]
3 people  [ 151.89679, 72.934944, 0.0 ] 0 [ 151.89679, 72.934944, 0.0 ]
3 get  [ 58.602978, 25.909262, 0.0 ] 1 [ 58.602978, 25.909262, 0.0 ]
3 going  [ 248.85727, 116.3443, 0.0 ] 2 [ 248.85727, 116.3443, 0.0 ]
3 president  [ 146.33104, 46.280834, 0.0 ] 3 [ 146.33104, 46.280834, 0.0 ]
3 tax  [ 48.11912, 200.91269, 0.0 ] 4 [ 48.11912, 200.91269, 0.0 ]
3 cut  [ 183.0254, 13.604229, 0.0 ] 5 [ 183.0254, 13.604229, 0.0 ]
3 one  [ 157.3725, 125.32113, 0.0 ] 6 [ 157.3725, 125.32113, 0.0 ]
3 year  [ 158.23837, 176.44199, 0.0 ] 7 [ 158.23837, 176.44199, 0.0 ]
3 job  [ 78.878395, 141.2435, 0.0 ] 8 [ 78.878395, 141.2435, 0.0 ]
3 number  [ 20.941545, 132.52235, 0.0 ] 9 [ 20.941545, 132.52235, 0.0 ]
3 just  [ 121.727875, 150.80962, 0.0 ] 10 [ 121.727875, 150.80962, 0.0 ]
3 plan  [ 167.70668, 204.41568, 0.0 ] 11 [ 167.70668, 204.41568, 0.0 ]
3 government  [ 41.75667, 71.69819, 0.0 ] 12 [ 41.75667, 71.69819, 0.0 ]
3 medicare  [ 61.188496, 6.2168374, 0.0 ] 13 [ 61.188496, 6.2168374, 0.0 ]
3 state  [ 241.54987, 211.41873, 0.0 ] 14 [ 241.54987, 211.41873, 0.0 ]
4 people  [ 154.21577, 72.32419, 0.0 ] 0 [ 154.21577, 72.32419, 0.0 ]
4 get  [ 57.842274, 25.90927, 0.0 ] 1 [ 57.842274, 25.90927, 0.0 ]
4 year  [ 158.4944, 180.01483, 0.0 ] 2 [ 158.4944, 180.01483, 0.0 ]
4 president  [ 146.68088, 45.784187, 0.0 ] 3 [ 146.68088, 45.784187, 0.0 ]
4 job  [ 79.60453, 141.72433, 0.0 ] 4 [ 79.60453, 141.72433, 0.0 ]
4 going  [ 258.27808, 112.78608, 0.0 ] 5 [ 258.27808, 112.78608, 0.0 ]
4 make  [ 45.32344, 75.358475, 0.0 ] 6 [ 45.32344, 75.358475, 0.0 ]
4 want  [ 197.74734, 19.182924, 0.0 ] 7 [ 197.74734, 19.182924, 0.0 ]
4 one  [ 157.98093, 125.97412, 0.0 ] 8 [ 157.98093, 125.97412, 0.0 ]
4 america  [ 72.23075, 120.66098, 0.0 ] 9 [ 72.23075, 120.66098, 0.0 ]
4 four  [ 72.80541, 213.27464, 0.0 ] 10 [ 72.80541, 213.27464, 0.0 ]
4 percent  [ 0.99274606, 185.5766, 0.0 ] 11 [ 0.99274606, 185.5766, 0.0 ]
4 last  [ 15.823538, 207.27267, 0.0 ] 12 [ 15.823538, 207.27267, 0.0 ]
4 country  [ 74.08723, 78.06028, 0.0 ] 13 [ 74.08723, 78.06028, 0.0 ]
4 question  [ 100.04265, 2.723576, 0.0 ] 14 [ 100.04265, 2.723576, 0.0 ]
5 going  [ 249.97652, 116.00041, 0.0 ] 0 [ 249.97652, 116.00041, 0.0 ]
5 world  [ 290.41656, 76.2269, 0.0 ] 1 [ 290.41656, 76.2269, 0.0 ]
5 president  [ 147.08499, 45.77004, 0.0 ] 2 [ 147.08499, 45.77004, 0.0 ]
5 make  [ 45.64332, 75.33644, 0.0 ] 3 [ 45.64332, 75.33644, 0.0 ]
5 year  [ 159.06067, 183.58455, 0.0 ] 4 [ 159.06067, 183.58455, 0.0 ]
5 want  [ 201.41277, 15.305389, 0.0 ] 5 [ 201.41277, 15.305389, 0.0 ]
5 people  [ 155.92754, 71.746826, 0.0 ] 6 [ 155.92754, 71.746826, 0.0 ]
5 get  [ 56.766476, 25.993261, 0.0 ] 7 [ 56.766476, 25.993261, 0.0 ]
5 number  [ 20.939005, 132.39427, 0.0 ] 8 [ 20.939005, 132.39427, 0.0 ]
5 america  [ 85.18066, 118.375786, 0.0 ] 9 [ 85.18066, 118.375786, 0.0 ]
5 sure  [ 83.9214, 0.5439411, 0.0 ] 10 [ 83.9214, 0.5439411, 0.0 ]
5 military  [ 142.27573, 150.46786, 0.0 ] 11 [ 142.27573, 150.46786, 0.0 ]
5 well  [ 60.518417, 179.56905, 0.0 ] 12 [ 60.518417, 179.56905, 0.0 ]
5 see  [ 19.11786, 50.290516, 0.0 ] 13 [ 19.11786, 50.290516, 0.0 ]
5 nation  [ 56.249016, 211.46507, 0.0 ] 14 [ 56.249016, 211.46507, 0.0 ]
