1 now  [ 122.097466, 122.78592, 0.0 ] 7 [ 122.097466, 122.78592, 0.0 ]
1 just  [ 119.35036, 149.35501, 0.0 ] 8 [ 119.35036, 149.35501, 0.0 ]
1 also  [ 237.1011, 54.382732, 0.0 ] 9 [ 237.1011, 54.382732, 0.0 ]
1 got  [ 155.55617, 168.40463, 0.0 ] 10 [ 155.55617, 168.40463, 0.0 ]
1 year  [ 170.41585, 202.73262, 0.0 ] 11 [ 170.41585, 202.73262, 0.0 ]
1 get  [ 62.14148, 24.216808, 0.0 ] 12 [ 62.14148, 24.216808, 0.0 ]
1 tax  [ 45.54782, 201.86797, 0.0 ] 13 [ 45.54782, 201.86797, 0.0 ]
1 people  [ 28.923813, 0.96833044, 0.0 ] 14 [ 28.923813, 0.96833044, 0.0 ]
2 make  [ 44.165417, 75.629616, 0.0 ] 0 [ 44.165417, 75.629616, 0.0 ]
2 going  [ 241.87617, 117.26827, 0.0 ] 1 [ 241.87617, 117.26827, 0.0 ]
2 sure  [ 119.47191, 74.26313, 0.0 ] 2 [ 119.47191, 74.26313, 0.0 ]
2 governor  [ 84.59769, 107.594826, 0.0 ] 3 [ 84.59769, 107.594826, 0.0 ]
2 now  [ 119.66422, 132.24353, 0.0 ] 4 [ 119.66422, 132.24353, 0.0 ]
2 also  [ 238.34969, 51.925583, 0.0 ] 5 [ 238.34969, 51.925583, 0.0 ]
2 got  [ 155.4767, 167.24402, 0.0 ] 6 [ 155.4767, 167.24402, 0.0 ]
2 just  [ 122.91184, 161.63844, 0.0 ] 7 [ 122.91184, 161.63844, 0.0 ]
2 know  [ 40.226418, 30.57184, 0.0 ] 8 [ 40.226418, 30.57184, 0.0 ]
2 world  [ 281.69885, 85.363945, 0.0 ] 9 [ 281.69885, 85.363945, 0.0 ]
2 american  [ 23.486284, 113.32994, 0.0 ] 10 [ 23.486284, 113.32994, 0.0 ]
2 need  [ 155.91585, 210.48383, 0.0 ] 11 [ 155.91585, 210.48383, 0.0 ]
2 leadership  [ 123.95309, 38.73409, 0.0 ] 12 [ 123.95309, 38.73409, 0.0 ]
2 kind  [ 10.275653, 45.046417, 0.0 ] 13 [ 10.275653, 45.046417, 0.0 ]
2 china  [ 96.26193, 8.390754, 0.0 ] 14 [ 96.26193, 8.390754, 0.0 ]
3 people  [ 22.14946, 21.348986, 0.0 ] 0 [ 22.14946, 21.348986, 0.0 ]
3 get  [ 63.419403, 57.357887, 0.0 ] 1 [ 63.419403, 57.357887, 0.0 ]
3 going  [ 244.60995, 117.44427, 0.0 ] 2 [ 244.60995, 117.44427, 0.0 ]
3 president  [ 145.44336, 48.5636, 0.0 ] 3 [ 145.44336, 48.5636, 0.0 ]
3 tax  [ 47.888077, 198.03757, 0.0 ] 4 [ 47.888077, 198.03757, 0.0 ]
3 cut  [ 178.84723, 14.151236, 0.0 ] 5 [ 178.84723, 14.151236, 0.0 ]
3 one  [ 156.71472, 123.446075, 0.0 ] 6 [ 156.71472, 123.446075, 0.0 ]
3 year  [ 157.30554, 161.45517, 0.0 ] 7 [ 157.30554, 161.45517, 0.0 ]
3 job  [ 77.48458, 139.61649, 0.0 ] 8 [ 77.48458, 139.61649, 0.0 ]
3 number  [ 21.752373, 132.70416, 0.0 ] 9 [ 21.752373, 132.70416, 0.0 ]
3 just  [ 121.38292, 149.12625, 0.0 ] 10 [ 121.38292, 149.12625, 0.0 ]
3 plan  [ 161.21361, 188.17543, 0.0 ] 11 [ 161.21361, 188.17543, 0.0 ]
3 government  [ 43.253735, 60.175354, 0.0 ] 12 [ 43.253735, 60.175354, 0.0 ]
3 medicare  [ 47.22106, 0.8694061, 0.0 ] 13 [ 47.22106, 0.8694061, 0.0 ]
3 state  [ 140.87167, 97.45279, 0.0 ] 14 [ 140.87167, 97.45279, 0.0 ]
4 people  [ 24.365353, 18.626013, 0.0 ] 0 [ 24.365353, 18.626013, 0.0 ]
4 get  [ 62.276493, 54.74259, 0.0 ] 1 [ 62.276493, 54.74259, 0.0 ]
4 year  [ 156.34433, 164.70892, 0.0 ] 2 [ 156.34433, 164.70892, 0.0 ]
4 president  [ 145.6229, 46.621227, 0.0 ] 3 [ 145.6229, 46.621227, 0.0 ]
4 job  [ 78.40453, 141.28651, 0.0 ] 4 [ 78.40453, 141.28651, 0.0 ]
4 going  [ 254.06699, 113.85079, 0.0 ] 5 [ 254.06699, 113.85079, 0.0 ]
4 make  [ 36.353886, 76.83159, 0.0 ] 6 [ 36.353886, 76.83159, 0.0 ]
4 want  [ 169.89972, 20.161436, 0.0 ] 7 [ 169.89972, 20.161436, 0.0 ]
4 one  [ 157.0144, 125.92861, 0.0 ] 8 [ 157.0144, 125.92861, 0.0 ]
4 america  [ 107.207184, 107.57709, 0.0 ] 9 [ 107.207184, 107.57709, 0.0 ]
4 four  [ 133.40524, 199.3876, 0.0 ] 10 [ 133.40524, 199.3876, 0.0 ]
4 percent  [ 45.52284, 216.9329, 0.0 ] 11 [ 45.52284, 216.9329, 0.0 ]
4 last  [ 24.639708, 173.6617, 0.0 ] 12 [ 24.639708, 173.6617, 0.0 ]
4 country  [ 140.64212, 89.30687, 0.0 ] 13 [ 140.64212, 89.30687, 0.0 ]
4 question  [ 155.51395, 1.1652662, 0.0 ] 14 [ 155.51395, 1.1652662, 0.0 ]
5 going  [ 244.55661, 116.96648, 0.0 ] 0 [ 244.55661, 116.96648, 0.0 ]
5 world  [ 281.71704, 80.88443, 0.0 ] 1 [ 281.71704, 80.88443, 0.0 ]
5 president  [ 145.41022, 46.186825, 0.0 ] 2 [ 145.41022, 46.186825, 0.0 ]
5 make  [ 43.106613, 75.79669, 0.0 ] 3 [ 43.106613, 75.79669, 0.0 ]
5 year  [ 154.08583, 172.75093, 0.0 ] 4 [ 154.08583, 172.75093, 0.0 ]
5 want  [ 173.4962, 17.396284, 0.0 ] 5 [ 173.4962, 17.396284, 0.0 ]
5 people  [ 27.001095, 15.399981, 0.0 ] 6 [ 27.001095, 15.399981, 0.0 ]
5 get  [ 73.20726, 43.29252, 0.0 ] 7 [ 73.20726, 43.29252, 0.0 ]
5 number  [ 19.744314, 132.19652, 0.0 ] 8 [ 19.744314, 132.19652, 0.0 ]
5 america  [ 114.7349, 113.891815, 0.0 ] 9 [ 114.7349, 113.891815, 0.0 ]
5 sure  [ 122.1965, 79.18213, 0.0 ] 10 [ 122.1965, 79.18213, 0.0 ]
5 military  [ 141.70457, 149.78058, 0.0 ] 11 [ 141.70457, 149.78058, 0.0 ]
5 well  [ 60.215736, 179.15685, 0.0 ] 12 [ 60.215736, 179.15685, 0.0 ]
5 see  [ 87.2032, 79.43762, 0.0 ] 13 [ 87.2032, 79.43762, 0.0 ]
5 nation  [ 55.85992, 210.93324, 0.0 ] 14 [ 55.85992, 210.93324, 0.0 ]
