6 going  [ 176.0195, 143.03085, 0.0 ] 1 [ 176.0195, 143.03085, 0.0 ]
6 governor  [ 135.23253, 94.284256, 0.0 ] 2 [ 135.23253, 94.284256, 0.0 ]
6 sure  [ 70.50257, 73.50295, 0.0 ] 3 [ 70.50257, 73.50295, 0.0 ]
6 want  [ 205.96912, 50.260944, 0.0 ] 4 [ 205.96912, 50.260944, 0.0 ]
6 job  [ 151.43788, 59.209255, 0.0 ] 5 [ 151.43788, 59.209255, 0.0 ]
6 romney  [ 96.17697, 110.35435, 0.0 ] 6 [ 96.17697, 110.35435, 0.0 ]
6 now  [ 263.33438, 104.26602, 0.0 ] 7 [ 263.33438, 104.26602, 0.0 ]
6 just  [ 67.71942, 164.46506, 0.0 ] 8 [ 67.71942, 164.46506, 0.0 ]
6 also  [ 175.77019, 175.01225, 0.0 ] 9 [ 175.77019, 175.01225, 0.0 ]
6 got  [ 92.58911, 43.817097, 0.0 ] 10 [ 92.58911, 43.817097, 0.0 ]
6 year  [ 114.48125, 170.97334, 0.0 ] 11 [ 114.48125, 170.97334, 0.0 ]
6 get  [ 128.99484, 143.43228, 0.0 ] 12 [ 128.99484, 143.43228, 0.0 ]
6 tax  [ 234.96443, 179.71542, 0.0 ] 13 [ 234.96443, 179.71542, 0.0 ]
6 people  [ 205.91014, 75.017365, 0.0 ] 14 [ 205.91014, 75.017365, 0.0 ]
7 make  [ 164.29189, 115.11779, 0.0 ] 0 [ 164.29189, 115.11779, 0.0 ]
7 going  [ 180.82684, 144.45235, 0.0 ] 1 [ 180.82684, 144.45235, 0.0 ]
7 sure  [ 76.54976, 70.88523, 0.0 ] 2 [ 76.54976, 70.88523, 0.0 ]
7 governor  [ 138.21002, 96.03507, 0.0 ] 3 [ 138.21002, 96.03507, 0.0 ]
7 now  [ 269.1109, 93.69331, 0.0 ] 4 [ 269.1109, 93.69331, 0.0 ]
7 also  [ 148.35602, 175.52754, 0.0 ] 5 [ 148.35602, 175.52754, 0.0 ]
7 got  [ 84.63732, 40.314213, 0.0 ] 6 [ 84.63732, 40.314213, 0.0 ]
7 just  [ 91.5691, 170.96783, 0.0 ] 7 [ 91.5691, 170.96783, 0.0 ]
7 know  [ 210.33865, 179.5228, 0.0 ] 8 [ 210.33865, 179.5228, 0.0 ]
7 world  [ 143.00934, 78.55625, 0.0 ] 9 [ 143.00934, 78.55625, 0.0 ]
7 american  [ 137.03171, 61.922394, 0.0 ] 10 [ 137.03171, 61.922394, 0.0 ]
7 need  [ 115.15367, 146.46785, 0.0 ] 11 [ 115.15367, 146.46785, 0.0 ]
7 leadership  [ 142.50214, 45.18161, 0.0 ] 12 [ 142.50214, 45.18161, 0.0 ]
7 kind  [ 139.40894, 200.36797, 0.0 ] 13 [ 139.40894, 200.36797, 0.0 ]
